Unnamed: 0,game_id,season,home_team,away_team,week,season_type,team.x,team.y,url
2485,2018_06_CAR_WAS,2018,WAS,CAR,6,REG,redskins,panthers,https://www.nfl.com/plus/games/panthers-at-redskins-2018-reg-6/
3829,2023_05_HOU_ATL,2023,ATL,HOU,5,REG,falcons,texans,https://www.nfl.com/plus/games/texans-at-falcons-2023-reg-5/
2959,2020_02_DEN_PIT,2020,PIT,DEN,2,REG,steelers,broncos,https://www.nfl.com/plus/games/broncos-at-steelers-2020-reg-2/
2143,2017_01_KC_NE,2017,NE,KC,1,REG,patriots,chiefs,https://www.nfl.com/plus/games/chiefs-at-patriots-2017-reg-1/
1471,2014_10_CAR_PHI,2014,PHI,CAR,10,REG,eagles,panthers,https://www.nfl.com/plus/games/panthers-at-eagles-2014-reg-10/
3835,2023_05_PHI_LA,2023,LA,PHI,5,REG,rams,eagles,https://www.nfl.com/plus/games/eagles-at-rams-2023-reg-5/
2850,2019_13_GB_NYG,2019,NYG,GB,13,REG,giants,packers,https://www.nfl.com/plus/games/packers-at-giants-2019-reg-13/
3423,2021_16_IND_ARI,2021,ARI,IND,16,REG,cardinals,colts,https://www.nfl.com/plus/games/colts-at-cardinals-2021-reg-16/
2321,2017_13_MIN_ATL,2017,ATL,MIN,13,REG,falcons,vikings,https://www.nfl.com/plus/games/vikings-at-falcons-2017-reg-13/
3542,2022_05_DAL_LA,2022,LA,DAL,5,REG,rams,cowboys,https://www.nfl.com/plus/games/cowboys-at-rams-2022-reg-5/
2801,2019_09_NYJ_MIA,2019,MIA,NYJ,9,REG,dolphins,jets,https://www.nfl.com/plus/games/jets-at-dolphins-2019-reg-9/
491,2010_15_WAS_DAL,2010,DAL,WAS,15,REG,cowboys,redskins,https://www.nfl.com/plus/games/redskins-at-cowboys-2010-reg-15/
3369,2021_12_LV_DAL,2021,DAL,LV,12,REG,cowboys,raiders,https://www.nfl.com/plus/games/raiders-at-cowboys-2021-reg-12/
3530,2022_04_LAC_HOU,2022,HOU,LAC,4,REG,texans,chargers,https://www.nfl.com/plus/games/chargers-at-texans-2022-reg-4/
398,2010_10_BAL_ATL,2010,ATL,BAL,10,REG,falcons,ravens,https://www.nfl.com/plus/games/ravens-at-falcons-2010-reg-10/
2569,2018_12_GB_MIN,2018,MIN,GB,12,REG,vikings,packers,https://www.nfl.com/plus/games/packers-at-vikings-2018-reg-12/
82,2009_06_CLE_PIT,2009,PIT,CLE,6,REG,steelers,browns,https://www.nfl.com/plus/games/browns-at-steelers-2009-reg-6/
3429,2021_16_PIT_KC,2021,KC,PIT,16,REG,chiefs,steelers,https://www.nfl.com/plus/games/steelers-at-chiefs-2021-reg-16/
2208,2017_05_MIN_CHI,2017,CHI,MIN,5,REG,bears,vikings,https://www.nfl.com/plus/games/vikings-at-bears-2017-reg-5/
1802,2015_14_NO_TB,2015,TB,NO,14,REG,buccaneers,saints,https://www.nfl.com/plus/games/saints-at-buccaneers-2015-reg-14/
3212,2021_01_DEN_NYG,2021,NYG,DEN,1,REG,giants,broncos,https://www.nfl.com/plus/games/broncos-at-giants-2021-reg-1/
3040,2020_07_SEA_ARI,2020,ARI,SEA,7,REG,cardinals,seahawks,https://www.nfl.com/plus/games/seahawks-at-cardinals-2020-reg-7/
693,2011_11_TB_GB,2011,GB,TB,11,REG,packers,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-packers-2011-reg-11/
56,2009_04_NYJ_NO,2009,NO,NYJ,4,REG,saints,jets,https://www.nfl.com/plus/games/jets-at-saints-2009-reg-4/
241,2009_17_ATL_TB,2009,TB,ATL,17,REG,buccaneers,falcons,https://www.nfl.com/plus/games/falcons-at-buccaneers-2009-reg-17/
1070,2013_01_ATL_NO,2013,NO,ATL,1,REG,saints,falcons,https://www.nfl.com/plus/games/falcons-at-saints-2013-reg-1/
3988,2023_16_DAL_MIA,2023,MIA,DAL,16,REG,dolphins,cowboys,https://www.nfl.com/plus/games/cowboys-at-dolphins-2023-reg-16/
1223,2013_11_KC_DEN,2013,DEN,KC,11,REG,broncos,chiefs,https://www.nfl.com/plus/games/chiefs-at-broncos-2013-reg-11/
211,2009_15_CHI_BAL,2009,BAL,CHI,15,REG,ravens,bears,https://www.nfl.com/plus/games/bears-at-ravens-2009-reg-15/
2489,2018_06_KC_NE,2018,NE,KC,6,REG,patriots,chiefs,https://www.nfl.com/plus/games/chiefs-at-patriots-2018-reg-6/
2766,2019_07_JAX_CIN,2019,CIN,JAX,7,REG,bengals,jaguars,https://www.nfl.com/plus/games/jaguars-at-bengals-2019-reg-7/
2195,2017_04_PHI_LAC,2017,LAC,PHI,4,REG,chargers,eagles,https://www.nfl.com/plus/games/eagles-at-chargers-2017-reg-4/
3790,2023_02_WAS_DEN,2023,DEN,WAS,2,REG,broncos,commanders,https://www.nfl.com/plus/games/commanders-at-broncos-2023-reg-2/
4022,2023_18_JAX_TEN,2023,TEN,JAX,18,REG,titans,jaguars,https://www.nfl.com/plus/games/jaguars-at-titans-2023-reg-18/
3386,2021_13_PHI_NYJ,2021,NYJ,PHI,13,REG,jets,eagles,https://www.nfl.com/plus/games/eagles-at-jets-2021-reg-13/
175,2009_12_TB_ATL,2009,ATL,TB,12,REG,falcons,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-falcons-2009-reg-12/
196,2009_14_CIN_MIN,2009,MIN,CIN,14,REG,vikings,bengals,https://www.nfl.com/plus/games/bengals-at-vikings-2009-reg-14/
632,2011_07_KC_OAK,2011,LV,KC,7,REG,raiders,chiefs,https://www.nfl.com/plus/games/chiefs-at-raiders-2011-reg-7/
66,2009_05_DAL_KC,2009,KC,DAL,5,REG,chiefs,cowboys,https://www.nfl.com/plus/games/cowboys-at-chiefs-2009-reg-5/
2341,2017_14_SEA_JAX,2017,JAX,SEA,14,REG,jaguars,seahawks,https://www.nfl.com/plus/games/seahawks-at-jaguars-2017-reg-14/
986,2012_13_NE_MIA,2012,MIA,NE,13,REG,dolphins,patriots,https://www.nfl.com/plus/games/patriots-at-dolphins-2012-reg-13/
3324,2021_09_CHI_PIT,2021,PIT,CHI,9,REG,steelers,bears,https://www.nfl.com/plus/games/bears-at-steelers-2021-reg-9/
3551,2022_05_PIT_BUF,2022,BUF,PIT,5,REG,bills,steelers,https://www.nfl.com/plus/games/steelers-at-bills-2022-reg-5/
733,2011_14_KC_NYJ,2011,NYJ,KC,14,REG,jets,chiefs,https://www.nfl.com/plus/games/chiefs-at-jets-2011-reg-14/
197,2009_14_DEN_IND,2009,IND,DEN,14,REG,colts,broncos,https://www.nfl.com/plus/games/broncos-at-colts-2009-reg-14/
1989,2016_08_WAS_CIN,2016,CIN,WAS,8,REG,bengals,redskins,https://www.nfl.com/plus/games/redskins-at-bengals-2016-reg-8/
3985,2023_16_BUF_LAC,2023,LAC,BUF,16,REG,chargers,bills,https://www.nfl.com/plus/games/bills-at-chargers-2023-reg-16/
3916,2023_11_NYG_WAS,2023,WAS,NYG,11,REG,commanders,giants,https://www.nfl.com/plus/games/giants-at-commanders-2023-reg-11/
900,2012_07_NO_TB,2012,TB,NO,7,REG,buccaneers,saints,https://www.nfl.com/plus/games/saints-at-buccaneers-2012-reg-7/
2909,2019_16_OAK_LAC,2019,LAC,LV,16,REG,chargers,raiders,https://www.nfl.com/plus/games/raiders-at-chargers-2019-reg-16/
217,2009_15_IND_JAX,2009,JAX,IND,15,REG,jaguars,colts,https://www.nfl.com/plus/games/colts-at-jaguars-2009-reg-15/
1455,2014_08_STL_KC,2014,KC,LA,8,REG,chiefs,rams,https://www.nfl.com/plus/games/rams-at-chiefs-2014-reg-8/
342,2010_05_TB_CIN,2010,CIN,TB,5,REG,bengals,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-bengals-2010-reg-5/
3700,2022_16_BUF_CHI,2022,CHI,BUF,16,REG,bears,bills,https://www.nfl.com/plus/games/bills-at-bears-2022-reg-16/
2431,2018_02_NE_JAX,2018,JAX,NE,2,REG,jaguars,patriots,https://www.nfl.com/plus/games/patriots-at-jaguars-2018-reg-2/
2216,2017_06_DET_NO,2017,NO,DET,6,REG,saints,lions,https://www.nfl.com/plus/games/lions-at-saints-2017-reg-6/
3420,2021_16_CLE_GB,2021,GB,CLE,16,REG,packers,browns,https://www.nfl.com/plus/games/browns-at-packers-2021-reg-16/
2310,2017_12_SEA_SF,2017,SF,SEA,12,REG,49ers,seahawks,https://www.nfl.com/plus/games/seahawks-at-49ers-2017-reg-12/
3534,2022_04_NE_GB,2022,GB,NE,4,REG,packers,patriots,https://www.nfl.com/plus/games/patriots-at-packers-2022-reg-4/
580,2011_03_PIT_IND,2011,IND,PIT,3,REG,colts,steelers,https://www.nfl.com/plus/games/steelers-at-colts-2011-reg-3/
2049,2016_13_DAL_MIN,2016,MIN,DAL,13,REG,vikings,cowboys,https://www.nfl.com/plus/games/cowboys-at-vikings-2016-reg-13/
2503,2018_07_DET_MIA,2018,MIA,DET,7,REG,dolphins,lions,https://www.nfl.com/plus/games/lions-at-dolphins-2018-reg-7/
1530,2014_14_BUF_DEN,2014,DEN,BUF,14,REG,broncos,bills,https://www.nfl.com/plus/games/bills-at-broncos-2014-reg-14/
320,2010_04_CIN_CLE,2010,CLE,CIN,4,REG,browns,bengals,https://www.nfl.com/plus/games/bengals-at-browns-2010-reg-4/
2061,2016_13_WAS_ARI,2016,ARI,WAS,13,REG,cardinals,redskins,https://www.nfl.com/plus/games/redskins-at-cardinals-2016-reg-13/
1898,2016_02_SEA_LA,2016,LA,SEA,2,REG,rams,seahawks,https://www.nfl.com/plus/games/seahawks-at-rams-2016-reg-2/
944,2012_10_OAK_BAL,2012,BAL,LV,10,REG,ravens,raiders,https://www.nfl.com/plus/games/raiders-at-ravens-2012-reg-10/
1169,2013_07_MIN_NYG,2013,NYG,MIN,7,REG,giants,vikings,https://www.nfl.com/plus/games/vikings-at-giants-2013-reg-7/
538,2011_01_CIN_CLE,2011,CLE,CIN,1,REG,browns,bengals,https://www.nfl.com/plus/games/bengals-at-browns-2011-reg-1/
93,2009_07_BUF_CAR,2009,CAR,BUF,7,REG,panthers,bills,https://www.nfl.com/plus/games/bills-at-panthers-2009-reg-7/
1622,2015_02_DAL_PHI,2015,PHI,DAL,2,REG,eagles,cowboys,https://www.nfl.com/plus/games/cowboys-at-eagles-2015-reg-2/
2354,2017_15_LAC_KC,2017,KC,LAC,15,REG,chiefs,chargers,https://www.nfl.com/plus/games/chargers-at-chiefs-2017-reg-15/
4021,2023_18_HOU_IND,2023,IND,HOU,18,REG,colts,texans,https://www.nfl.com/plus/games/texans-at-colts-2023-reg-18/
2369,2017_16_LA_TEN,2017,TEN,LA,16,REG,titans,rams,https://www.nfl.com/plus/games/rams-at-titans-2017-reg-16/
1694,2015_07_ATL_TEN,2015,TEN,ATL,7,REG,titans,falcons,https://www.nfl.com/plus/games/falcons-at-titans-2015-reg-7/
1379,2014_03_SD_BUF,2014,BUF,LAC,3,REG,bills,chargers,https://www.nfl.com/plus/games/chargers-at-bills-2014-reg-3/
1125,2013_04_NYG_KC,2013,KC,NYG,4,REG,chiefs,giants,https://www.nfl.com/plus/games/giants-at-chiefs-2013-reg-4/
1835,2015_16_JAX_NO,2015,NO,JAX,16,REG,saints,jaguars,https://www.nfl.com/plus/games/jaguars-at-saints-2015-reg-16/
3785,2023_02_NO_CAR,2023,CAR,NO,2,REG,panthers,saints,https://www.nfl.com/plus/games/saints-at-panthers-2023-reg-2/
835,2012_03_BUF_CLE,2012,CLE,BUF,3,REG,browns,bills,https://www.nfl.com/plus/games/bills-at-browns-2012-reg-3/
939,2012_10_HOU_CHI,2012,CHI,HOU,10,REG,bears,texans,https://www.nfl.com/plus/games/texans-at-bears-2012-reg-10/
3217,2021_01_NYJ_CAR,2021,CAR,NYJ,1,REG,panthers,jets,https://www.nfl.com/plus/games/jets-at-panthers-2021-reg-1/
1405,2014_05_KC_SF,2014,SF,KC,5,REG,49ers,chiefs,https://www.nfl.com/plus/games/chiefs-at-49ers-2014-reg-5/
76,2009_05_WAS_CAR,2009,CAR,WAS,5,REG,panthers,redskins,https://www.nfl.com/plus/games/redskins-at-panthers-2009-reg-5/
721,2011_13_NYJ_WAS,2011,WAS,NYJ,13,REG,redskins,jets,https://www.nfl.com/plus/games/jets-at-redskins-2011-reg-13/
2884,2019_15_HOU_TEN,2019,TEN,HOU,15,REG,titans,texans,https://www.nfl.com/plus/games/texans-at-titans-2019-reg-15/
3340,2021_10_DET_PIT,2021,PIT,DET,10,REG,steelers,lions,https://www.nfl.com/plus/games/lions-at-steelers-2021-reg-10/
574,2011_03_JAX_CAR,2011,CAR,JAX,3,REG,panthers,jaguars,https://www.nfl.com/plus/games/jaguars-at-panthers-2011-reg-3/
3716,2022_17_CAR_TB,2022,TB,CAR,17,REG,buccaneers,panthers,https://www.nfl.com/plus/games/panthers-at-buccaneers-2022-reg-17/
439,2010_12_SD_IND,2010,IND,LAC,12,REG,colts,chargers,https://www.nfl.com/plus/games/chargers-at-colts-2010-reg-12/
3143,2020_14_PIT_BUF,2020,BUF,PIT,14,REG,bills,steelers,https://www.nfl.com/plus/games/steelers-at-bills-2020-reg-14/
1124,2013_04_NE_ATL,2013,ATL,NE,4,REG,falcons,patriots,https://www.nfl.com/plus/games/patriots-at-falcons-2013-reg-4/
619,2011_06_MIA_NYJ,2011,NYJ,MIA,6,REG,jets,dolphins,https://www.nfl.com/plus/games/dolphins-at-jets-2011-reg-6/
2526,2018_09_CHI_BUF,2018,BUF,CHI,9,REG,bills,bears,https://www.nfl.com/plus/games/bears-at-bills-2018-reg-9/
2989,2020_04_BUF_LV,2020,LV,BUF,4,REG,raiders,bills,https://www.nfl.com/plus/games/bills-at-raiders-2020-reg-4/
1964,2016_07_CHI_GB,2016,GB,CHI,7,REG,packers,bears,https://www.nfl.com/plus/games/bears-at-packers-2016-reg-7/
457,2010_13_SF_GB,2010,GB,SF,13,REG,packers,49ers,https://www.nfl.com/plus/games/49ers-at-packers-2010-reg-13/
80,2009_06_CAR_TB,2009,TB,CAR,6,REG,buccaneers,panthers,https://www.nfl.com/plus/games/panthers-at-buccaneers-2009-reg-6/
1314,2013_17_DET_MIN,2013,MIN,DET,17,REG,vikings,lions,https://www.nfl.com/plus/games/lions-at-vikings-2013-reg-17/
26,2009_02_NO_PHI,2009,PHI,NO,2,REG,eagles,saints,https://www.nfl.com/plus/games/saints-at-eagles-2009-reg-2/
3724,2022_17_MIA_NE,2022,NE,MIA,17,REG,patriots,dolphins,https://www.nfl.com/plus/games/dolphins-at-patriots-2022-reg-17/
1028,2012_16_CHI_ARI,2012,ARI,CHI,16,REG,cardinals,bears,https://www.nfl.com/plus/games/bears-at-cardinals-2012-reg-16/
2386,2017_17_JAX_TEN,2017,TEN,JAX,17,REG,titans,jaguars,https://www.nfl.com/plus/games/jaguars-at-titans-2017-reg-17/
3580,2022_07_PIT_MIA,2022,MIA,PIT,7,REG,dolphins,steelers,https://www.nfl.com/plus/games/steelers-at-dolphins-2022-reg-7/
230,2009_16_DET_SF,2009,SF,DET,16,REG,49ers,lions,https://www.nfl.com/plus/games/lions-at-49ers-2009-reg-16/
1110,2013_03_JAX_SEA,2013,SEA,JAX,3,REG,seahawks,jaguars,https://www.nfl.com/plus/games/jaguars-at-seahawks-2013-reg-3/
2588,2018_13_KC_OAK,2018,LV,KC,13,REG,raiders,chiefs,https://www.nfl.com/plus/games/chiefs-at-raiders-2018-reg-13/
3622,2022_10_NO_PIT,2022,PIT,NO,10,REG,steelers,saints,https://www.nfl.com/plus/games/saints-at-steelers-2022-reg-10/
1145,2013_05_SEA_IND,2013,IND,SEA,5,REG,colts,seahawks,https://www.nfl.com/plus/games/seahawks-at-colts-2013-reg-5/
1229,2013_11_SF_NO,2013,NO,SF,11,REG,saints,49ers,https://www.nfl.com/plus/games/49ers-at-saints-2013-reg-11/
3368,2021_12_LA_GB,2021,GB,LA,12,REG,packers,rams,https://www.nfl.com/plus/games/rams-at-packers-2021-reg-12/
3118,2020_13_DAL_BAL,2020,BAL,DAL,13,REG,ravens,cowboys,https://www.nfl.com/plus/games/cowboys-at-ravens-2020-reg-13/
3519,2022_03_NO_CAR,2022,CAR,NO,3,REG,panthers,saints,https://www.nfl.com/plus/games/saints-at-panthers-2022-reg-3/
1450,2014_08_MIN_TB,2014,TB,MIN,8,REG,buccaneers,vikings,https://www.nfl.com/plus/games/vikings-at-buccaneers-2014-reg-8/
3472,2021_21_CIN_KC,2021,KC,CIN,3,POST,chiefs,bengals,https://www.nfl.com/plus/games/bengals-at-chiefs-2021-post-3/
2996,2020_04_NE_KC,2020,KC,NE,4,REG,chiefs,patriots,https://www.nfl.com/plus/games/patriots-at-chiefs-2020-reg-4/
1590,2014_17_SD_KC,2014,KC,LAC,17,REG,chiefs,chargers,https://www.nfl.com/plus/games/chargers-at-chiefs-2014-reg-17/
373,2010_08_CAR_STL,2010,LA,CAR,8,REG,rams,panthers,https://www.nfl.com/plus/games/panthers-at-rams-2010-reg-8/
1108,2013_03_HOU_BAL,2013,BAL,HOU,3,REG,ravens,texans,https://www.nfl.com/plus/games/texans-at-ravens-2013-reg-3/
1854,2015_17_SEA_ARI,2015,ARI,SEA,17,REG,cardinals,seahawks,https://www.nfl.com/plus/games/seahawks-at-cardinals-2015-reg-17/
1914,2016_03_PIT_PHI,2016,PHI,PIT,3,REG,eagles,steelers,https://www.nfl.com/plus/games/steelers-at-eagles-2016-reg-3/
1744,2015_10_KC_DEN,2015,DEN,KC,10,REG,broncos,chiefs,https://www.nfl.com/plus/games/chiefs-at-broncos-2015-reg-10/
3741,2022_18_NE_BUF,2022,BUF,NE,18,REG,bills,patriots,https://www.nfl.com/plus/games/patriots-at-bills-2022-reg-18/
3910,2023_11_CHI_DET,2023,DET,CHI,11,REG,lions,bears,https://www.nfl.com/plus/games/bears-at-lions-2023-reg-11/
1660,2015_04_MIN_DEN,2015,DEN,MIN,4,REG,broncos,vikings,https://www.nfl.com/plus/games/vikings-at-broncos-2015-reg-4/
948,2012_11_ARI_ATL,2012,ATL,ARI,11,REG,falcons,cardinals,https://www.nfl.com/plus/games/cardinals-at-falcons-2012-reg-11/
3821,2023_04_TB_NO,2023,NO,TB,4,REG,saints,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-saints-2023-reg-4/
1723,2015_09_CHI_SD,2015,LAC,CHI,9,REG,chargers,bears,https://www.nfl.com/plus/games/bears-at-chargers-2015-reg-9/
2491,2018_06_LA_DEN,2018,DEN,LA,6,REG,broncos,rams,https://www.nfl.com/plus/games/rams-at-broncos-2018-reg-6/
141,2009_10_NO_STL,2009,LA,NO,10,REG,rams,saints,https://www.nfl.com/plus/games/saints-at-rams-2009-reg-10/
1068,2012_21_BAL_SF,2012,SF,BAL,4,POST,49ers,ravens,https://www.nfl.com/plus/games/ravens-at-49ers-2012-post-4/
2363,2017_16_CLE_CHI,2017,CHI,CLE,16,REG,bears,browns,https://www.nfl.com/plus/games/browns-at-bears-2017-reg-16/
3514,2022_03_HOU_CHI,2022,CHI,HOU,3,REG,bears,texans,https://www.nfl.com/plus/games/texans-at-bears-2022-reg-3/
347,2010_06_DAL_MIN,2010,MIN,DAL,6,REG,vikings,cowboys,https://www.nfl.com/plus/games/cowboys-at-vikings-2010-reg-6/
1535,2014_14_KC_ARI,2014,ARI,KC,14,REG,cardinals,chiefs,https://www.nfl.com/plus/games/chiefs-at-cardinals-2014-reg-14/
1573,2014_16_SD_SF,2014,SF,LAC,16,REG,49ers,chargers,https://www.nfl.com/plus/games/chargers-at-49ers-2014-reg-16/
1668,2015_05_CHI_KC,2015,KC,CHI,5,REG,chiefs,bears,https://www.nfl.com/plus/games/bears-at-chiefs-2015-reg-5/
2451,2018_03_TEN_JAX,2018,JAX,TEN,3,REG,jaguars,titans,https://www.nfl.com/plus/games/titans-at-jaguars-2018-reg-3/
597,2011_04_TEN_CLE,2011,CLE,TEN,4,REG,browns,titans,https://www.nfl.com/plus/games/titans-at-browns-2011-reg-4/
861,2012_04_SEA_STL,2012,LA,SEA,4,REG,rams,seahawks,https://www.nfl.com/plus/games/seahawks-at-rams-2012-reg-4/
3578,2022_07_NYG_JAX,2022,JAX,NYG,7,REG,jaguars,giants,https://www.nfl.com/plus/games/giants-at-jaguars-2022-reg-7/
815,2012_01_SF_GB,2012,GB,SF,1,REG,packers,49ers,https://www.nfl.com/plus/games/49ers-at-packers-2012-reg-1/
2662,2018_18_PHI_CHI,2018,CHI,PHI,1,POST,bears,eagles,https://www.nfl.com/plus/games/eagles-at-bears-2018-post-1/
3058,2020_09_CAR_KC,2020,KC,CAR,9,REG,chiefs,panthers,https://www.nfl.com/plus/games/panthers-at-chiefs-2020-reg-9/
3825,2023_05_CHI_WAS,2023,WAS,CHI,5,REG,commanders,bears,https://www.nfl.com/plus/games/bears-at-commanders-2023-reg-5/
1830,2015_16_CLE_KC,2015,KC,CLE,16,REG,chiefs,browns,https://www.nfl.com/plus/games/browns-at-chiefs-2015-reg-16/
3644,2022_12_DEN_CAR,2022,CAR,DEN,12,REG,panthers,broncos,https://www.nfl.com/plus/games/broncos-at-panthers-2022-reg-12/
1024,2012_15_TB_NO,2012,NO,TB,15,REG,saints,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-saints-2012-reg-15/
1259,2013_13_TB_CAR,2013,CAR,TB,13,REG,panthers,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-panthers-2013-reg-13/
3473,2021_21_SF_LA,2021,LA,SF,3,POST,rams,49ers,https://www.nfl.com/plus/games/49ers-at-rams-2021-post-3/
1151,2013_06_IND_SD,2013,LAC,IND,6,REG,chargers,colts,https://www.nfl.com/plus/games/colts-at-chargers-2013-reg-6/
2091,2016_15_SF_ATL,2016,ATL,SF,15,REG,falcons,49ers,https://www.nfl.com/plus/games/49ers-at-falcons-2016-reg-15/
2717,2019_03_PIT_SF,2019,SF,PIT,3,REG,49ers,steelers,https://www.nfl.com/plus/games/steelers-at-49ers-2019-reg-3/
668,2011_10_DEN_KC,2011,KC,DEN,10,REG,chiefs,broncos,https://www.nfl.com/plus/games/broncos-at-chiefs-2011-reg-10/
826,2012_02_KC_BUF,2012,BUF,KC,2,REG,bills,chiefs,https://www.nfl.com/plus/games/chiefs-at-bills-2012-reg-2/
332,2010_05_DEN_BAL,2010,BAL,DEN,5,REG,ravens,broncos,https://www.nfl.com/plus/games/broncos-at-ravens-2010-reg-5/
1167,2013_07_DEN_IND,2013,IND,DEN,7,REG,colts,broncos,https://www.nfl.com/plus/games/broncos-at-colts-2013-reg-7/
3101,2020_12_CAR_MIN,2020,MIN,CAR,12,REG,vikings,panthers,https://www.nfl.com/plus/games/panthers-at-vikings-2020-reg-12/
1995,2016_09_DET_MIN,2016,MIN,DET,9,REG,vikings,lions,https://www.nfl.com/plus/games/lions-at-vikings-2016-reg-9/
507,2010_16_WAS_JAX,2010,JAX,WAS,16,REG,jaguars,redskins,https://www.nfl.com/plus/games/redskins-at-jaguars-2010-reg-16/
2523,2018_08_TB_CIN,2018,CIN,TB,8,REG,bengals,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-bengals-2018-reg-8/
1650,2015_03_WAS_NYG,2015,NYG,WAS,3,REG,giants,redskins,https://www.nfl.com/plus/games/redskins-at-giants-2015-reg-3/
3788,2023_02_SEA_DET,2023,DET,SEA,2,REG,lions,seahawks,https://www.nfl.com/plus/games/seahawks-at-lions-2023-reg-2/
1926,2016_04_LA_ARI,2016,ARI,LA,4,REG,cardinals,rams,https://www.nfl.com/plus/games/rams-at-cardinals-2016-reg-4/
2226,2017_06_SF_WAS,2017,WAS,SF,6,REG,redskins,49ers,https://www.nfl.com/plus/games/49ers-at-redskins-2017-reg-6/
2823,2019_11_CIN_OAK,2019,LV,CIN,11,REG,raiders,bengals,https://www.nfl.com/plus/games/bengals-at-raiders-2019-reg-11/
2978,2020_03_LA_BUF,2020,BUF,LA,3,REG,bills,rams,https://www.nfl.com/plus/games/rams-at-bills-2020-reg-3/
1345,2014_01_NO_ATL,2014,ATL,NO,1,REG,falcons,saints,https://www.nfl.com/plus/games/saints-at-falcons-2014-reg-1/
2353,2017_15_HOU_JAX,2017,JAX,HOU,15,REG,jaguars,texans,https://www.nfl.com/plus/games/texans-at-jaguars-2017-reg-15/
2631,2018_16_CHI_SF,2018,SF,CHI,16,REG,49ers,bears,https://www.nfl.com/plus/games/bears-at-49ers-2018-reg-16/
2129,2016_18_OAK_HOU,2016,HOU,LV,1,POST,texans,raiders,https://www.nfl.com/plus/games/raiders-at-texans-2016-post-1/
39,2009_03_IND_ARI,2009,ARI,IND,3,REG,cardinals,colts,https://www.nfl.com/plus/games/colts-at-cardinals-2009-reg-3/
2980,2020_03_MIA_JAX,2020,JAX,MIA,3,REG,jaguars,dolphins,https://www.nfl.com/plus/games/dolphins-at-jaguars-2020-reg-3/
882,2012_06_DEN_SD,2012,LAC,DEN,6,REG,chargers,broncos,https://www.nfl.com/plus/games/broncos-at-chargers-2012-reg-6/
588,2011_04_IND_TB,2011,TB,IND,4,REG,buccaneers,colts,https://www.nfl.com/plus/games/colts-at-buccaneers-2011-reg-4/
1762,2015_11_WAS_CAR,2015,CAR,WAS,11,REG,panthers,redskins,https://www.nfl.com/plus/games/redskins-at-panthers-2015-reg-11/
1525,2014_13_SEA_SF,2014,SF,SEA,13,REG,49ers,seahawks,https://www.nfl.com/plus/games/seahawks-at-49ers-2014-reg-13/
2139,2017_01_BAL_CIN,2017,CIN,BAL,1,REG,bengals,ravens,https://www.nfl.com/plus/games/ravens-at-bengals-2017-reg-1/
154,2009_11_PHI_CHI,2009,CHI,PHI,11,REG,bears,eagles,https://www.nfl.com/plus/games/eagles-at-bears-2009-reg-11/
51,2009_04_CIN_CLE,2009,CLE,CIN,4,REG,browns,bengals,https://www.nfl.com/plus/games/bengals-at-browns-2009-reg-4/
3609,2022_09_SEA_ARI,2022,ARI,SEA,9,REG,cardinals,seahawks,https://www.nfl.com/plus/games/seahawks-at-cardinals-2022-reg-9/
90,2009_06_TEN_NE,2009,NE,TEN,6,REG,patriots,titans,https://www.nfl.com/plus/games/titans-at-patriots-2009-reg-6/
2625,2018_15_TB_BAL,2018,BAL,TB,15,REG,ravens,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-ravens-2018-reg-15/
2294,2017_11_TB_MIA,2017,MIA,TB,11,REG,dolphins,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-dolphins-2017-reg-11/
3495,2022_02_CIN_DAL,2022,DAL,CIN,2,REG,cowboys,bengals,https://www.nfl.com/plus/games/bengals-at-cowboys-2022-reg-2/
3801,2023_03_NE_NYJ,2023,NYJ,NE,3,REG,jets,patriots,https://www.nfl.com/plus/games/patriots-at-jets-2023-reg-3/
2281,2017_10_PIT_IND,2017,IND,PIT,10,REG,colts,steelers,https://www.nfl.com/plus/games/steelers-at-colts-2017-reg-10/
1297,2013_16_DAL_WAS,2013,WAS,DAL,16,REG,redskins,cowboys,https://www.nfl.com/plus/games/cowboys-at-redskins-2013-reg-16/
2071,2016_14_NO_TB,2016,TB,NO,14,REG,buccaneers,saints,https://www.nfl.com/plus/games/saints-at-buccaneers-2016-reg-14/
323,2010_04_HOU_OAK,2010,LV,HOU,4,REG,raiders,texans,https://www.nfl.com/plus/games/texans-at-raiders-2010-reg-4/
1707,2015_07_TB_WAS,2015,WAS,TB,7,REG,redskins,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-redskins-2015-reg-7/
1945,2016_05_TEN_MIA,2016,MIA,TEN,5,REG,dolphins,titans,https://www.nfl.com/plus/games/titans-at-dolphins-2016-reg-5/
1004,2012_14_NO_NYG,2012,NYG,NO,14,REG,giants,saints,https://www.nfl.com/plus/games/saints-at-giants-2012-reg-14/
